IDerDate,IDerID,Box #,SampDate,Sample #,SiteID,ScientificName,Fish_length,Fish_weight,Name,Count,Tin (g) ,Tin + Sample (g) ,Sample (g),LifeStage,Weight Method
28-Aug-19,Nichols,1986,2017-09-04,3,GRFGR1,Salmo trutta,392,573,Diptera,NA,1.2618,1.2782,0.0164,NA,Blotted
28-Aug-19,Nichols,1986,2017-09-04,3,GRFGR1,Salmo trutta,392,573,Ephemeroptera,NA,1.2618,1.2786,0.0168,NA,Blotted
28-Aug-19,Nichols,1986,2017-09-04,3,GRFGR1,Salmo trutta,392,573,Amphipoda,NA,1.2617,1.2992,0.0375,NA,Blotted
27-Jul-19,Nichols,1986,2017-09-04,4,GRFGR1,Salmo trutta,465,1066,Arachnida,NA,1.3051,1.3061,0.001,NA,Blotted
27-Jul-19,Nichols,1986,2017-09-04,4,GRFGR1,Salmo trutta,465,1066,Gastropoda,NA,1.3045,1.3059,0.0014,NA,Blotted
27-Jul-19,Nichols,1986,2017-09-04,4,GRFGR1,Salmo trutta,465,1066,Inorganic ,NA,1.3046,1.3063,0.0017,NA,Blotted
27-Jul-19,Nichols,1986,2017-09-04,4,GRFGR1,Salmo trutta,465,1066,Trichoptera,NA,1.3045,1.3078,0.0033,NA,Blotted
27-Jul-19,Nichols,1986,2017-09-04,4,GRFGR1,Salmo trutta,465,1066,Other  ,NA,1.3051,1.3107,0.0056,NA,Blotted
27-Jul-19,Nichols,1986,2017-09-04,4,GRFGR1,Salmo trutta,465,1066,Organic,NA,1.3046,1.3107,0.0061,NA,Blotted
27-Jul-19,Nichols,1986,2017-09-04,4,GRFGR1,Salmo trutta,465,1066,Ephemeroptera,NA,1.3046,1.321,0.0164,NA,Blotted
27-Jul-19,Nichols,1986,2017-09-04,4,GRFGR1,Salmo trutta,465,1066,Diptera,NA,1.305,1.3289,0.0239,NA,Blotted
27-Jul-19,Nichols,1986,2017-09-04,4,GRFGR1,Salmo trutta,465,1066,Amphipoda,NA,1.3053,1.3636,0.0583,NA,Blotted
11-Dec-19,Nichols,1986,2017-09-04,5,GRFGR1,Salmo trutta,380,613,Other  ,NA,1.3096,1.3098,0.0002,NA,Blotted
11-Dec-19,Nichols,1986,2017-09-04,5,GRFGR1,Salmo trutta,380,613,Inorganic ,NA,1.3091,1.3107,0.0016,NA,Blotted
11-Dec-19,Nichols,1986,2017-09-04,5,GRFGR1,Salmo trutta,380,613,Gastropoda,NA,1.3103,1.3126,0.0023,NA,Blotted
11-Dec-19,Nichols,1986,2017-09-04,5,GRFGR1,Salmo trutta,380,613,Organic,NA,1.309,1.3113,0.0023,NA,Blotted
11-Dec-19,Nichols,1986,2017-09-04,5,GRFGR1,Salmo trutta,380,613,Ephemeroptera,NA,1.3096,1.3135,0.0039,NA,Blotted
11-Dec-19,Nichols,1986,2017-09-04,5,GRFGR1,Salmo trutta,380,613,Nematoda,NA,1.3097,1.3327,0.023,NA,Blotted
11-Dec-19,Nichols,1986,2017-09-04,5,GRFGR1,Salmo trutta,380,613,Amphipoda,NA,1.3107,1.4349,0.1242,NA,Blotted
11-Dec-19,Nichols,1986,2017-09-04,5,GRFGR1,Salmo trutta,380,613,Diptera,NA,1.3092,1.4559,0.1467,NA,Blotted
11-Dec-19,Nichols,1986,2017-09-04,5,GRFGR1,Salmo trutta,380,613,Trichoptera,NA,1.3103,1.3103,0,NA,Blotted
27-Jul-19,Nichols,1986,2017-09-04,6,GRFGR1,Oncorhynchus mykiss,382,665,Trombidiformes,NA,1.3049,1.3051,0.0002,NA,Blotted
27-Jul-19,Nichols,1986,2017-09-04,6,GRFGR1,Oncorhynchus mykiss,382,665,Hemiptera,NA,1.3047,1.3071,0.0024,NA,Blotted
27-Jul-19,Nichols,1986,2017-09-04,6,GRFGR1,Oncorhynchus mykiss,382,665,Trichoptera,NA,1.3047,1.3097,0.005,NA,Blotted
27-Jul-19,Nichols,1986,2017-09-04,6,GRFGR1,Oncorhynchus mykiss,382,665,Other  ,NA,1.307,1.316,0.009,NA,Blotted
27-Jul-19,Nichols,1986,2017-09-04,6,GRFGR1,Oncorhynchus mykiss,382,665,Inorganic ,NA,1.3072,1.332,0.0248,NA,Blotted
27-Jul-19,Nichols,1986,2017-09-04,6,GRFGR1,Oncorhynchus mykiss,382,665,Gastropoda,NA,1.305,1.3402,0.0352,NA,Blotted
27-Jul-19,Nichols,1986,2017-09-04,6,GRFGR1,Oncorhynchus mykiss,382,665,Ephemeroptera,NA,1.3048,1.3491,0.0443,NA,Blotted
27-Jul-19,Nichols,1986,2017-09-04,6,GRFGR1,Oncorhynchus mykiss,382,665,Nematoda,NA,1.3048,1.3547,0.0499,NA,Blotted
27-Jul-19,Nichols,1986,2017-09-04,6,GRFGR1,Oncorhynchus mykiss,382,665,Organic,NA,1.3051,1.3742,0.0691,NA,Blotted
27-Jul-19,Nichols,1986,2017-09-04,6,GRFGR1,Oncorhynchus mykiss,382,665,Amphipoda,NA,1.3051,1.4955,0.1904,NA,Blotted
27-Jul-19,Nichols,1986,2017-09-04,6,GRFGR1,Oncorhynchus mykiss,382,665,Diptera,NA,1.304,1.6338,0.3298,NA,Blotted
12-Nov-19,Nichols,1986,2017-09-04,8,GRFGR1,Oncorhynchus mykiss,252,138,Arachnida,NA,1.309,1.3092,0.0002,NA,Blotted
12-Nov-19,Nichols,1986,2017-09-04,8,GRFGR1,Oncorhynchus mykiss,252,138,Hemiptera,NA,1.3098,1.3104,0.0006,NA,Blotted
12-Nov-19,Nichols,1986,2017-09-04,8,GRFGR1,Oncorhynchus mykiss,252,138,Trichoptera,NA,1.309,1.3097,0.0007,NA,Blotted
12-Nov-19,Nichols,1986,2017-09-04,8,GRFGR1,Oncorhynchus mykiss,252,138,Other  ,NA,1.3102,1.3129,0.0027,NA,Blotted
12-Nov-19,Nichols,1986,2017-09-04,8,GRFGR1,Oncorhynchus mykiss,252,138,Organic,NA,1.3082,1.3125,0.0043,NA,Blotted
12-Nov-19,Nichols,1986,2017-09-04,8,GRFGR1,Oncorhynchus mykiss,252,138,Ephemeroptera,NA,1.3097,1.3143,0.0046,NA,Blotted
12-Nov-19,Nichols,1986,2017-09-04,8,GRFGR1,Oncorhynchus mykiss,252,138,Diptera,NA,1.309,1.3332,0.0242,NA,Blotted
12-Nov-19,Nichols,1986,2017-09-04,8,GRFGR1,Oncorhynchus mykiss,252,138,Inorganic ,NA,1.3099,1.3533,0.0434,NA,Blotted
12-Nov-19,Nichols,1986,2017-09-04,8,GRFGR1,Oncorhynchus mykiss,252,138,Amphipoda,NA,1.3099,1.3754,0.0655,NA,Blotted
12-Jul-19,Nichols,1986,2017-09-04,9,GRFGR1,Oncorhynchus mykiss,420,709,Other  ,NA,1.305,1.3079,0.0029,NA,Blotted
12-Jul-19,Nichols,1986,2017-09-04,9,GRFGR1,Oncorhynchus mykiss,420,709,Nematoda,NA,1.3051,1.3082,0.0031,NA,Blotted
13-Aug-19,Nichols,1986,2017-09-04,9,GRFGR1,Salmo trutta,255,183,Gastropoda,NA,1.3052,1.3092,0.004,NA,Blotted
12-Jul-19,Nichols,1986,2017-09-04,9,GRFGR1,Oncorhynchus mykiss,420,709,Trichoptera,NA,1.3051,1.3094,0.0043,NA,Blotted
13-Aug-19,Nichols,1986,2017-09-04,9,GRFGR1,Salmo trutta,255,183,Ephemeroptera,NA,1.3057,1.3102,0.0045,NA,Blotted
13-Aug-19,Nichols,1986,2017-09-04,9,GRFGR1,Salmo trutta,255,183,Other  ,NA,1.305,1.3107,0.0057,NA,Blotted
13-Aug-19,Nichols,1986,2017-09-04,9,GRFGR1,Salmo trutta,255,183,Inorganic ,NA,1.305,1.3124,0.0074,NA,Blotted
12-Jul-19,Nichols,1986,2017-09-04,9,GRFGR1,Oncorhynchus mykiss,420,709,Gastropoda,NA,1.3051,1.3138,0.0087,NA,Blotted
13-Aug-19,Nichols,1986,2017-09-04,9,GRFGR1,Salmo trutta,255,183,Organic,NA,1.3053,1.3208,0.0155,NA,Blotted
12-Jul-19,Nichols,1986,2017-09-04,9,GRFGR1,Oncorhynchus mykiss,420,709,Ephemeroptera,NA,1.306,1.3216,0.0156,NA,Blotted
13-Aug-19,Nichols,1986,2017-09-04,9,GRFGR1,Salmo trutta,255,183,Nematoda,NA,1.3054,1.3573,0.0519,NA,Blotted
13-Aug-19,Nichols,1986,2017-09-04,9,GRFGR1,Salmo trutta,255,183,Diptera,NA,1.3052,1.3955,0.0903,NA,Blotted
13-Aug-19,Nichols,1986,2017-09-04,9,GRFGR1,Salmo trutta,255,183,Amphipoda,NA,1.3051,1.4411,0.136,NA,Blotted
12-Jul-19,Nichols,1986,2017-09-04,9,GRFGR1,Oncorhynchus mykiss,420,709,Diptera,NA,1.3046,1.4714,0.1668,NA,Blotted
12-Jul-19,Nichols,1986,2017-09-04,9,GRFGR1,Oncorhynchus mykiss,420,709,Amphipoda,NA,1.3052,2.3536,1.0484,NA,Blotted
12-Jul-19,Nichols,1986,2017-09-04,9,GRFGR1,Oncorhynchus mykiss,420,709,Organic,NA,1.3051,5.4872,4.1821,NA,Blotted
26-Sep-19,Nichols,1986,2017-09-04,11,GRFGR1,Salmo trutta,392,703,Annelida,NA,1.2619,1.2624,0.0005,NA,Blotted
26-Sep-19,Nichols,1986,2017-09-04,11,GRFGR1,Salmo trutta,392,703,Ephemeroptera,NA,1.2621,1.2643,0.0022,NA,Blotted
26-Sep-19,Nichols,1986,2017-09-04,11,GRFGR1,Salmo trutta,392,703,Other  ,NA,1.2622,1.2688,0.0066,NA,Blotted
26-Sep-19,Nichols,1986,2017-09-04,11,GRFGR1,Salmo trutta,392,703,Organic,NA,1.262,1.2727,0.0107,NA,Blotted
26-Sep-19,Nichols,1986,2017-09-04,11,GRFGR1,Salmo trutta,392,703,Diptera,NA,1.2618,1.2791,0.0173,NA,Blotted
26-Sep-19,Nichols,1986,2017-09-04,11,GRFGR1,Salmo trutta,392,703,Inorganic ,NA,1.2623,1.3051,0.0428,NA,Blotted
26-Sep-19,Nichols,1986,2017-09-04,11,GRFGR1,Salmo trutta,392,703,Gastropoda,NA,1.262,1.3457,0.0837,NA,Blotted
26-Sep-19,Nichols,1986,2017-09-04,11,GRFGR1,Salmo trutta,392,703,Amphipoda,NA,1.2616,1.5106,0.249,NA,Blotted
15-Aug_19,Nichols,1986,2017-09-04,12,GRFGR1,Oncorhynchus mykiss,411,705,Other  ,NA,1.3058,1.306,0.0002,NA,Blotted
15-Aug_19,Nichols,1986,2017-09-04,12,GRFGR1,Oncorhynchus mykiss,411,705,Trichoptera,NA,1.305,1.3053,0.0003,NA,Blotted
15-Aug_19,Nichols,1986,2017-09-04,12,GRFGR1,Oncorhynchus mykiss,411,705,Annelida,NA,1.3055,1.3129,0.0074,NA,Blotted
15-Aug_19,Nichols,1986,2017-09-04,12,GRFGR1,Oncorhynchus mykiss,411,705,Hymenoptera,NA,1.305,1.3166,0.0116,NA,Blotted
15-Aug_19,Nichols,1986,2017-09-04,12,GRFGR1,Oncorhynchus mykiss,411,705,Ephemeroptera,NA,1.3051,1.318,0.0129,NA,Blotted
15-Aug_19,Nichols,1986,2017-09-04,12,GRFGR1,Oncorhynchus mykiss,411,705,Inorganic ,NA,1.305,1.4126,0.1076,NA,Blotted
15-Aug_19,Nichols,1986,2017-09-04,12,GRFGR1,Oncorhynchus mykiss,411,705,Diptera,NA,1.3058,1.5555,0.2497,NA,Blotted
15-Aug_19,Nichols,1986,2017-09-04,12,GRFGR1,Oncorhynchus mykiss,411,705,Organic,NA,1.3052,1.5562,0.251,NA,Blotted
15-Aug_19,Nichols,1986,2017-09-04,12,GRFGR1,Oncorhynchus mykiss,411,705,Organic,NA,1.305,7.5045,6.1995,NA,Blotted
27-Aug-19,Nichols,1986,2017-09-04,13,GRFGR1,Oncorhynchus mykiss,252,182,Other  ,NA,1.305,1.3051,0.0001,NA,Blotted
27-Aug-19,Nichols,1986,2017-09-04,13,GRFGR1,Oncorhynchus mykiss,285,242,Trichoptera,NA,1.305,1.3052,0.0002,NA,Blotted
27-Aug-19,Nichols,1986,2017-09-04,13,GRFGR1,Oncorhynchus mykiss,285,242,Hemiptera,NA,1.3051,1.3054,0.0003,NA,Blotted
27-Aug-19,Nichols,1986,2017-09-04,13,GRFGR1,Oncorhynchus mykiss,252,182,Trichoptera,NA,1.3052,1.3061,0.0009,NA,Blotted
27-Aug-19,Nichols,1986,2017-09-04,13,GRFGR1,Oncorhynchus mykiss,285,242,Other  ,NA,1.3075,1.3101,0.0026,NA,Blotted
27-Aug-19,Nichols,1986,2017-09-04,13,GRFGR1,Oncorhynchus mykiss,285,242,Ephemeroptera,NA,1.3044,1.3086,0.0042,NA,Blotted
27-Aug-19,Nichols,1986,2017-09-04,13,GRFGR1,Oncorhynchus mykiss,252,182,Inorganic ,NA,1.3051,1.3113,0.0062,NA,Blotted
27-Aug-19,Nichols,1986,2017-09-04,13,GRFGR1,Oncorhynchus mykiss,285,242,Organic,NA,1.3047,1.3114,0.0067,NA,Blotted
27-Aug-19,Nichols,1986,2017-09-04,13,GRFGR1,Oncorhynchus mykiss,252,182,Organic,NA,1.3045,1.3129,0.0084,NA,Blotted
27-Aug-19,Nichols,1986,2017-09-04,13,GRFGR1,Oncorhynchus mykiss,285,242,Annelida,NA,1.305,1.3191,0.0141,NA,Blotted
27-Aug-19,Nichols,1986,2017-09-04,13,GRFGR1,Oncorhynchus mykiss,285,242,Diptera,NA,1.3054,1.3257,0.0203,NA,Blotted
27-Aug-19,Nichols,1986,2017-09-04,13,GRFGR1,Oncorhynchus mykiss,252,182,Ephemeroptera,NA,1.3053,1.3257,0.0204,NA,Blotted
27-Aug-19,Nichols,1986,2017-09-04,13,GRFGR1,Oncorhynchus mykiss,285,242,Amphipoda,NA,1.3053,1.3346,0.0293,NA,Blotted
27-Aug-19,Nichols,1986,2017-09-04,13,GRFGR1,Oncorhynchus mykiss,252,182,Diptera,NA,1.3061,1.3601,0.054,NA,Blotted
27-Aug-19,Nichols,1986,2017-09-04,13,GRFGR1,Oncorhynchus mykiss,285,242,Inorganic ,NA,1.3051,1.3622,0.0571,NA,Blotted
27-Aug-19,Nichols,1986,2017-09-04,13,GRFGR1,Oncorhynchus mykiss,252,182,Amphipoda,NA,1.3052,1.7014,0.3962,NA,Blotted
02-Oct-19,Fuller,1986,2017-09-04,14,GRFGR1,Oncorhynchus mykiss,383,453,Organic,NA,1.316,1.3175,0.0015,NA,Blotted
02-Oct-19,Fuller,1986,2017-09-04,14,GRFGR1,Oncorhynchus mykiss,383,453,Trichoptera,NA,1.3145,1.3162,0.0017,NA,Blotted
02-Oct-19,Fuller,1986,2017-09-04,14,GRFGR1,Oncorhynchus mykiss,383,453,Ephemeroptera,NA,1.3145,1.3165,0.002,NA,Blotted
02-Oct-19,Fuller,1986,2017-09-04,14,GRFGR1,Oncorhynchus mykiss,383,453,Diptera,NA,1.3167,1.3225,0.0058,NA,Blotted
02-Oct-19,Fuller,1986,2017-09-04,14,GRFGR1,Oncorhynchus mykiss,383,453,Inorganic ,NA,1.3141,1.3211,0.007,NA,Blotted
02-Oct-19,Fuller,1986,2017-09-04,14,GRFGR1,Oncorhynchus mykiss,383,453,Gastropoda,NA,1.3147,1.3326,0.0179,NA,Blotted
02-Oct-19,Fuller,1986,2017-09-04,14,GRFGR1,Oncorhynchus mykiss,383,453,Amphipoda,NA,1.3144,1.3446,0.0302,NA,Blotted
02-Oct-19,Fuller,1986,2017-09-04,14,GRFGR1,Oncorhynchus mykiss,383,453,Other  ,NA,1.3146,1.3146,0,NA,Blotted
13-Aug-19,Nichols,1986,2017-09-04,15,GRFGR1,Oncorhynchus mykiss,416,751,Trichoptera,NA,1.3049,1.3052,0.0003,NA,Blotted
13-Aug-19,Nichols,1986,2017-09-04,15,GRFGR1,Oncorhynchus mykiss,416,751,Inorganic ,NA,1.3049,1.3147,0.0098,NA,Blotted
13-Aug-19,Nichols,1986,2017-09-04,15,GRFGR1,Oncorhynchus mykiss,416,751,Ephemeroptera,NA,1.3049,1.3212,0.0163,NA,Blotted
13-Aug-19,Nichols,1986,2017-09-04,15,GRFGR1,Oncorhynchus mykiss,416,751,Diptera,NA,1.3054,1.3733,0.0679,NA,Blotted
13-Aug-19,Nichols,1986,2017-09-04,15,GRFGR1,Oncorhynchus mykiss,416,751,Amphipoda,NA,1.3053,1.3841,0.0788,NA,Blotted
13-Aug-19,Nichols,1986,2017-09-04,15,GRFGR1,Oncorhynchus mykiss,416,751,Organic,NA,1.3052,6.8192,5.514,NA,Blotted
27-Aug-19,Nichols,1986,2017-09-04,16,GRFGR1,Salmo trutta,396,680,Organic,NA,1.2616,1.2635,0.0019,NA,Blotted
27-Aug-19,Nichols,1986,2017-09-04,16,GRFGR1,Salmo trutta,396,680,Ephemeroptera,NA,1.2617,1.264,0.0023,NA,Blotted
27-Aug-19,Nichols,1986,2017-09-04,16,GRFGR1,Salmo trutta,396,680,Diptera,NA,1.262,1.2682,0.0062,NA,Blotted
27-Aug-19,Nichols,1986,2017-09-04,16,GRFGR1,Salmo trutta,396,680,Amphipoda,NA,1.2623,1.314,0.0517,NA,Blotted
27-Aug-19,Nichols,1986,2017-09-04,16,GRFGR1,Salmo trutta,396,680,Trichoptera,NA,1.2618,1.3366,0.0748,NA,Blotted
27-Aug-19,Nichols,1986,2017-09-04,16,GRFGR1,Salmo trutta,396,680,Inorganic ,NA,1.2616,1.2616,0,NA,Blotted
18-Aug-19,Nichols,1986,2017-09-04,17,GRFGR1,Oncorhynchus mykiss,387,616,Other  ,NA,1.2612,1.2619,0.0007,NA,Blotted
18-Aug-19,Nichols,1986,2017-09-04,17,GRFGR1,Oncorhynchus mykiss,387,616,Ephemeroptera,NA,1.2615,1.2631,0.0016,NA,Blotted
18-Aug-19,Nichols,1986,2017-09-04,17,GRFGR1,Oncorhynchus mykiss,387,616,Diptera,NA,1.2611,1.2677,0.0066,NA,Blotted
18-Aug-19,Nichols,1986,2017-09-04,17,GRFGR1,Oncorhynchus mykiss,387,616,Amphipoda,NA,1.2614,1.3273,0.0659,NA,Blotted
18-Aug-19,Nichols,1986,2017-09-04,17,GRFGR1,Oncorhynchus mykiss,387,616,Trichoptera,NA,1.2612,1.3691,0.1079,NA,Blotted
18-Aug-19,Nichols,1986,2017-09-04,17,GRFGR1,Oncorhynchus mykiss,387,616,Organic,NA,1.2615,1.4554,0.1939,NA,Blotted
18-Aug-19,Nichols,1986,2017-09-04,17,GRFGR1,Oncorhynchus mykiss,387,616,Inorganic ,NA,1.2613,1.4851,0.2238,NA,Blotted
02-Oct-19,Nichols,1986,2017-09-04,18,GRFGR1,Salmo trutta,302,245,Trichoptera,NA,1.2618,1.2619,0.0001,NA,Blotted
02-Oct-19,Nichols,1986,2017-09-04,18,GRFGR1,Salmo trutta,302,245,Other  ,NA,1.3097,1.3105,0.0008,NA,Blotted
02-Oct-19,Nichols,1986,2017-09-04,18,GRFGR1,Salmo trutta,302,245,Organic,NA,1.3086,1.3104,0.0018,NA,Blotted
02-Oct-19,Nichols,1986,2017-09-04,18,GRFGR1,Salmo trutta,302,245,Inorganic ,NA,1.3097,1.3131,0.0034,NA,Blotted
02-Oct-19,Nichols,1986,2017-09-04,18,GRFGR1,Salmo trutta,302,245,Ephemeroptera,NA,1.2602,1.2648,0.0046,NA,Blotted
02-Oct-19,Nichols,1986,2017-09-04,18,GRFGR1,Salmo trutta,302,245,Diptera,NA,1.2604,1.2699,0.0095,NA,Blotted
02-Oct-19,Nichols,1986,2017-09-04,18,GRFGR1,Salmo trutta,302,245,Amphipoda,NA,1.2601,1.2939,0.0338,NA,Blotted
18-Aug-19,Nichols,1986,2017-09-04,19,GRFGR1,Oncorhynchus mykiss,423,724,Organic,NA,1.2616,1.2618,0.0002,NA,Blotted
18-Aug-19,Nichols,1986,2017-09-04,19,GRFGR1,Oncorhynchus mykiss,423,724,Other  ,NA,1.2614,1.2623,0.0009,NA,Blotted
18-Aug-19,Nichols,1986,2017-09-04,19,GRFGR1,Oncorhynchus mykiss,423,724,ephemeroptera,NA,1.2614,1.2647,0.0033,NA,Blotted
18-Aug-19,Nichols,1986,2017-09-04,19,GRFGR1,Oncorhynchus mykiss,423,724,Inorganic ,NA,1.2615,1.277,0.0155,NA,Blotted
18-Aug-19,Nichols,1986,2017-09-04,19,GRFGR1,Oncorhynchus mykiss,423,724,Diptera,NA,1.2634,1.3034,0.04,NA,Blotted
18-Aug-19,Nichols,1986,2017-09-04,19,GRFGR1,Oncorhynchus mykiss,423,724,Amphipoda,NA,1.2615,1.3202,0.0587,NA,Blotted
18-Aug-19,Nichols,1986,2017-09-04,19,GRFGR1,Oncorhynchus mykiss,423,724,Trichoptera,NA,1.2616,1.4459,0.1843,NA,Blotted
27-Aug-19,Nichols,1986,2017-09-04,20,GRFGR1,Oncorhynchus mykiss,440,824,Ephemeroptera,NA,1.3049,1.31,0.0051,NA,Blotted
27-Aug-19,Nichols,1986,2017-09-04,20,GRFGR1,Oncorhynchus mykiss,440,824,Other  ,NA,1.307,1.3876,0.0806,NA,Blotted
27-Aug-19,Nichols,1986,2017-09-04,20,GRFGR1,Oncorhynchus mykiss,440,824,Trichoptera,NA,1.305,1.4201,0.1151,NA,Blotted
27-Aug-19,Nichols,1986,2017-09-04,20,GRFGR1,Oncorhynchus mykiss,440,824,Diptera,NA,1.3051,1.4236,0.1185,NA,Blotted
27-Aug-19,Nichols,1986,2017-09-04,20,GRFGR1,Oncorhynchus mykiss,440,824,Amphipoda,NA,1.3047,1.438,0.1333,NA,Blotted
27-Aug-19,Nichols,1986,2017-09-04,20,GRFGR1,Oncorhynchus mykiss,440,824,Organic,NA,1.3051,1.4878,0.1827,NA,Blotted
27-Aug-19,Nichols,1986,2017-09-04,20,GRFGR1,Oncorhynchus mykiss,440,824,Gastropoda,NA,1.305,2.458,1.153,NA,Blotted
27-Aug-19,Nichols,1986,2017-09-04,20,GRFGR1,Oncorhynchus mykiss,440,824,Inorganic ,NA,1.3053,2.8991,1.5938,NA,Blotted
27-Aug-19,Nichols,1986,2017-09-04,20,GRFGR1,Oncorhynchus mykiss,440,824,Actinopterygii,NA,1.3056,4.1983,2.8927,NA,Blotted
18-Aug-19,Nichols,1986,2017-09-04,21,GRFGR1,Oncorhynchus mykiss,438,436,Annelida,NA,1.2614,1.2617,0.0003,NA,Blotted
18-Aug-19,Nichols,1986,2017-09-04,21,GRFGR1,Oncorhynchus mykiss,438,436,Inorganic ,NA,1.2616,1.2633,0.0017,NA,Blotted
18-Aug-19,Nichols,1986,2017-09-04,21,GRFGR1,Oncorhynchus mykiss,438,436,Ephemeroptera,NA,1.2615,1.2649,0.0034,NA,Blotted
18-Aug-19,Nichols,1986,2017-09-04,21,GRFGR1,Oncorhynchus mykiss,438,436,Other  ,NA,1.2615,1.2676,0.0061,NA,Blotted
18-Aug-19,Nichols,1986,2017-09-04,21,GRFGR1,Oncorhynchus mykiss,438,436,Trichoptera,NA,1.2615,1.287,0.0255,NA,Blotted
18-Aug-19,Nichols,1986,2017-09-04,21,GRFGR1,Oncorhynchus mykiss,438,436,Diptera,NA,1.2615,1.3302,0.0687,NA,Blotted
18-Aug-19,Nichols,1986,2017-09-04,21,GRFGR1,Oncorhynchus mykiss,438,436,Amphipoda,NA,1.2614,1.705,0.4436,NA,Blotted
18-Aug-19,Nichols,1986,2017-09-04,21,GRFGR1,Oncorhynchus mykiss,438,436,Organic,NA,1.2615,2.2092,0.9477,NA,Blotted
28-Aug-19,Nichols,1986,2017-09-04,22,GRFGR1,Salmo trutta,378,590,Other  ,NA,1.2614,1.2616,0.0002,NA,Blotted
28-Aug-19,Nichols,1986,2017-09-04,22,GRFGR1,Salmo trutta,378,590,Diptera,NA,1.2616,1.262,0.0004,NA,Blotted
28-Aug-19,Nichols,1986,2017-09-04,22,GRFGR1,Salmo trutta,378,590,Insecta,NA,1.2611,1.2617,0.0006,NA,Blotted
28-Aug-19,Nichols,1986,2017-09-04,22,GRFGR1,Salmo trutta,378,590,Ephemeroptera,NA,1.2616,1.2623,0.0007,NA,Blotted
28-Aug-19,Nichols,1986,2017-09-04,22,GRFGR1,Salmo trutta,378,590,Organic,NA,1.2615,1.2729,0.0114,NA,Blotted
28-Aug-19,Nichols,1986,2017-09-04,22,GRFGR1,Salmo trutta,378,590,Gastropoda,NA,1.2613,1.2745,0.0132,NA,Blotted
28-Aug-19,Nichols,1986,2017-09-04,22,GRFGR1,Salmo trutta,378,590,Inorganic ,NA,1.2611,1.2877,0.0266,NA,Blotted
28-Aug-19,Nichols,1986,2017-09-04,22,GRFGR1,Salmo trutta,378,590,Amphipoda,NA,1.2621,2.2881,1.026,NA,Blotted
13-Nov-19,Nichols,1986,2017-09-04,23,GRFGR1,Salmo trutta,416,741,Other  ,NA,1.3105,1.3132,0.0027,NA,Blotted
13-Nov-19,Nichols,1986,2017-09-04,23,GRFGR1,Salmo trutta,416,741,Diptera,NA,1.3113,1.3147,0.0034,NA,Blotted
13-Nov-19,Nichols,1986,2017-09-04,23,GRFGR1,Salmo trutta,416,741,Ephemeroptera,NA,1.3108,1.3177,0.0069,NA,Blotted
13-Nov-19,Nichols,1986,2017-09-04,23,GRFGR1,Salmo trutta,416,741,Gastropoda,NA,1.3099,1.3198,0.0099,NA,Blotted
13-Nov-19,Nichols,1986,2017-09-04,23,GRFGR1,Salmo trutta,416,741,Amphipoda,NA,1.3099,1.3332,0.0233,NA,Blotted
13-Nov-19,Nichols,1986,2017-09-04,23,GRFGR1,Salmo trutta,416,741,Trichoptera,NA,1.3108,1.3343,0.0235,NA,Blotted
13-Nov-19,Nichols,1986,2017-09-04,23,GRFGR1,Salmo trutta,416,741,Organic,NA,1.3102,1.3706,0.0604,NA,Blotted
13-Nov-19,Nichols,1986,2017-09-04,23,GRFGR1,Salmo trutta,416,741,Inorganic ,NA,1.309,1.4149,0.1059,NA,Blotted
31-Aug-19,Nichols,1986,2017-09-04,24,GRFGR1,Oncorhynchus mykiss,462,1292,Inorganic ,NA,1.2619,1.2622,0.0003,NA,Blotted
31-Aug-19,Nichols,1986,2017-09-04,24,GRFGR1,Oncorhynchus mykiss,462,1292,Other  ,NA,1.2617,1.263,0.0013,NA,Blotted
31-Aug-19,Nichols,1986,2017-09-04,24,GRFGR1,Oncorhynchus mykiss,462,1292,Organic,NA,1.2617,1.2632,0.0015,NA,Blotted
31-Aug-19,Nichols,1986,2017-09-04,24,GRFGR1,Oncorhynchus mykiss,462,1292,Diptera,NA,1.262,1.2762,0.0142,NA,Blotted
31-Aug-19,Nichols,1986,2017-09-04,24,GRFGR1,Oncorhynchus mykiss,462,1292,Ephemeroptera,NA,1.2623,1.2833,0.021,NA,Blotted
31-Aug-19,Nichols,1986,2017-09-04,24,GRFGR1,Oncorhynchus mykiss,462,1292,Amphipoda,NA,1.2622,1.4214,0.1592,NA,Blotted
20-Nov-18,Nichols,1986,2017-09-04,25,GRFGR1,Salmo trutta,448,774,Ephemeroptera,NA,1.3098,1.3115,0.0017,NA,Blotted
20-Nov-18,Nichols,1986,2017-09-04,25,GRFGR1,Salmo trutta,448,774,Organic,NA,1.3109,1.3139,0.003,NA,Blotted
20-Nov-18,Nichols,1986,2017-09-04,25,GRFGR1,Salmo trutta,448,774,Other  ,NA,1.3109,1.3198,0.0089,NA,Blotted
20-Nov-18,Nichols,1986,2017-09-04,25,GRFGR1,Salmo trutta,448,774,Trichoptera,NA,1.311,1.3216,0.0106,NA,Blotted
20-Nov-18,Nichols,1986,2017-09-04,25,GRFGR1,Salmo trutta,448,774,Inorganic ,NA,1.3117,1.3385,0.0268,NA,Blotted
20-Nov-18,Nichols,1986,2017-09-04,25,GRFGR1,Salmo trutta,448,774,Diptera,NA,1.3099,1.3458,0.0359,NA,Blotted
